date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:21:04	43782/43782	---M--	200	added ('OK')	image/png	etag:%225bce18ac-ab06%22	https://deanattali.com/img/blog/digital-ocean/git-repo-url.png	deanattali.com/img/blog/digital-ocean/git-repo-url.png	(from https://deanattali.com/2015/05/09/setup-rstudio-shiny-server-digital-ocean/)
04:21:05	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:21:05%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/2015/05/09/setup-rstudio-shiny-server-digital-ocean/)
04:21:06	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:21:06%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/2015/05/09/setup-rstudio-shiny-server-digital-ocean/)
04:21:09	10153/10153	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Nov%202018%2002:21:08%20GMT	https://deanattali.com/2015/05/09/setup-rstudio-shiny-server-digital-ocean/projects/	deanattali.com/2015/05/09/setup-rstudio-shiny-server-digital-ocean/projects/index.html	(from https://deanattali.com/2015/05/09/setup-rstudio-shiny-server-digital-ocean/)
04:21:09	32895/32895	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Oct%202018%2018:36:45%20GMT	https://deanattali.com/2015/04/21/r-package-shiny-app/	deanattali.com/2015/04/21/r-package-shiny-app/index.html	(from https://deanattali.com/page3/)
04:21:09	29573/29573	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Oct%202018%2018:36:45%20GMT	https://deanattali.com/2015/04/02/flake-it-till-you-make-it/	deanattali.com/2015/04/02/flake-it-till-you-make-it/index.html	(from https://deanattali.com/page3/)
04:21:10	53291/53291	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Oct%202018%2018:36:45%20GMT	https://deanattali.com/2015/03/29/ggExtra-r-package/	deanattali.com/2015/03/29/ggExtra-r-package/index.html	(from https://deanattali.com/page3/)
04:21:10	28210/28210	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Oct%202018%2018:36:45%20GMT	https://deanattali.com/2015/03/12/beautiful-jekyll-how-to-build-a-site-in-minutes/	deanattali.com/2015/03/12/beautiful-jekyll-how-to-build-a-site-in-minutes/index.html	(from https://deanattali.com/page3/)
04:21:11	8355/8355	---M--	200	added ('OK')	image/png	etag:%225bce18ac-20a3%22	https://deanattali.com/img/blog/ggExtra/ggmarginal-basic-example.png	deanattali.com/img/blog/ggExtra/ggmarginal-basic-example.png	(from https://deanattali.com/2015/04/21/r-package-shiny-app/)
04:21:11	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:21:11%20GMT	https://deanattali.com/2015/05/09/setup-rstudio-shiny-server-digital-ocean	deanattali.com/2015/05/09/setup-rstudio-shiny-server-digital-ocean	(from https://deanattali.com/2015/04/21/r-package-shiny-app/)
04:21:11	21296/21296	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Oct%202018%2018:36:45%20GMT	https://deanattali.com/2015/03/09/I-finally-have-a-site/	deanattali.com/2015/03/09/I-finally-have-a-site/index.html	(from https://deanattali.com/page3/)
04:21:12	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:21:12%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/2015/04/21/r-package-shiny-app/)
04:21:13	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:21:13%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/2015/04/21/r-package-shiny-app/)
04:21:15	10153/10153	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Nov%202018%2002:21:15%20GMT	https://deanattali.com/2015/04/21/r-package-shiny-app/projects/	deanattali.com/2015/04/21/r-package-shiny-app/projects/index.html	(from https://deanattali.com/2015/04/21/r-package-shiny-app/)
04:21:16	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:21:16%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/2015/04/02/flake-it-till-you-make-it/)
04:21:17	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:21:17%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/2015/04/02/flake-it-till-you-make-it/)
04:21:18	485947/485947	---M--	200	added ('OK')	image/jpeg	etag:%225bce18ac-76a3b%22	https://deanattali.com/img/blog/flake-it/path.jpg	deanattali.com/img/blog/flake-it/path.jpg	(from https://deanattali.com/2015/04/02/flake-it-till-you-make-it/)
04:21:18	10153/10153	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Nov%202018%2002:21:18%20GMT	https://deanattali.com/2015/04/02/flake-it-till-you-make-it/projects/	deanattali.com/2015/04/02/flake-it-till-you-make-it/projects/index.html	(from https://deanattali.com/2015/04/02/flake-it-till-you-make-it/)
04:21:19	6731/6731	---M--	200	added ('OK')	image/png	etag:%225bce18ac-1a4b%22	https://deanattali.com/img/blog/ggExtra/ggmarginal-idea.png	deanattali.com/img/blog/ggExtra/ggmarginal-idea.png	(from https://deanattali.com/2015/03/29/ggExtra-r-package/)
04:21:20	10478/10478	---M--	200	added ('OK')	image/png	etag:%225bce18ac-28ee%22	https://deanattali.com/img/blog/ggExtra/ggmarginal-idea-problems.png	deanattali.com/img/blog/ggExtra/ggmarginal-idea-problems.png	(from https://deanattali.com/2015/03/29/ggExtra-r-package/)
04:21:21	8293/8293	---M--	200	added ('OK')	image/png	etag:%225bce18ac-2065%22	https://deanattali.com/img/blog/ggExtra/ggmarginal-complex-example.png	deanattali.com/img/blog/ggExtra/ggmarginal-complex-example.png	(from https://deanattali.com/2015/03/29/ggExtra-r-package/)
04:21:21	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:21:21%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/2015/03/29/ggExtra-r-package/)
04:21:22	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:21:22%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/2015/03/29/ggExtra-r-package/)
04:21:24	10153/10153	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Nov%202018%2002:21:24%20GMT	https://deanattali.com/2015/03/29/ggExtra-r-package/projects/	deanattali.com/2015/03/29/ggExtra-r-package/projects/index.html	(from https://deanattali.com/2015/03/29/ggExtra-r-package/)
04:21:24	85912/85912	---M--	200	added ('OK')	image/png	etag:%225bce18ac-14f98%22	https://deanattali.com/img/blog/beautiful-jekyll.png	deanattali.com/img/blog/beautiful-jekyll.png	(from https://deanattali.com/2015/03/12/beautiful-jekyll-how-to-build-a-site-in-minutes/)
04:21:26	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:21:25%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/2015/03/12/beautiful-jekyll-how-to-build-a-site-in-minutes/)
04:21:26	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:21:26%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/2015/03/12/beautiful-jekyll-how-to-build-a-site-in-minutes/)
04:21:27	53479/53479	---M--	200	added ('OK')	image/png	etag:%225bce18ac-d0e7%22	https://deanattali.com/img/blog/namecheap-settings.png	deanattali.com/img/blog/namecheap-settings.png	(from https://deanattali.com/2015/03/12/beautiful-jekyll-how-to-build-a-site-in-minutes/)
04:21:28	10153/10153	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Nov%202018%2002:21:28%20GMT	https://deanattali.com/2015/03/12/beautiful-jekyll-how-to-build-a-site-in-minutes/projects/	deanattali.com/2015/03/12/beautiful-jekyll-how-to-build-a-site-in-minutes/projects/index.html	(from https://deanattali.com/2015/03/12/beautiful-jekyll-how-to-build-a-site-in-minutes/)
04:21:28	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:21:28%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/2015/03/09/I-finally-have-a-site/)
04:21:28	124499/124499	---M--	200	added ('OK')	image/jpeg	etag:%225bce18ac-1e653%22	https://deanattali.com/img/blog/2014-family-livingroom.jpeg	deanattali.com/img/blog/2014-family-livingroom.jpg	(from https://deanattali.com/2015/03/09/I-finally-have-a-site/)
04:21:29	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Nov%202018%2002:21:29%20GMT	https://deanattali.com/contact	deanattali.com/contact	(from https://deanattali.com/2015/03/09/I-finally-have-a-site/)
04:21:31	10153/10153	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Nov%202018%2002:21:31%20GMT	https://deanattali.com/2015/03/09/I-finally-have-a-site/projects/	deanattali.com/2015/03/09/I-finally-have-a-site/projects/index.html	(from https://deanattali.com/2015/03/09/I-finally-have-a-site/)
